F7 Value,T7 Value,P7 Value,O1 Value,O2 Value,P8 Value,T8 Value,F8 Value,class
3920.30303,3897.121212,4268.030303,4420,4172.727272,4321.090909,4953.696969,3952.757575,1
3919.272727,3873.939394,4275.242424,4420.515151,4172.212121,4328.30303,4982.545454,3939.878787,1
3918.757575,3867.757575,4277.818181,4417.424242,4172.727272,4333.454545,4992.333333,3936.787878,1
3920.30303,3895.575757,4273.696969,4417.424242,4174.272727,4326.242424,4984.090909,3946.060606,1
3915.666666,3923.393939,4273.696969,4421.545454,4178.90909,4329.848484,4984.60606,3956.878787,1
3917.727272,3908.454545,4270.60606,4421.030303,4177.363636,4335.515151,4974.818181,3957.393939,1
3917.727272,3879.60606,4270.090909,4417.424242,4175.30303,4335.515151,4968.636363,3961.515151,1
3916.181818,3877.030303,4271.636363,4419.484848,4178.393939,4336.030303,4981.515151,3967.181818,1
3918.757575,3883.727272,4264.424242,4417.939394,4174.787878,4331.393939,4985.636363,3955.848484,1
3916.181818,3889.393939,4264.939394,4413.30303,4169.121212,4329.333333,4978.939393,3953.272727,1
3916.181818,3890.424242,4271.121212,4418.969697,4172.212121,4331.90909,4979.969696,3976.454545,1
3917.212121,3894.545454,4271.636363,4423.090909,4176.848484,4330.363636,4982.030303,3996.030303,1
3915.666666,3907.939394,4273.696969,4420.515151,4176.333333,4331.393939,4981.515151,4002.212121,1
3917.212121,3898.666666,4274.727272,4421.545454,4175.30303,4330.363636,4982.030303,4009.424242,1
3916.696969,3883.727272,4267.515151,4420.515151,4176.848484,4332.424242,4981,4016.121212,1
3918.757575,3888.363636,4258.242424,4417.939394,4177.363636,4335.515151,4986.666666,4023.848484,1
3920.30303,3897.636363,4255.151515,4415.878787,4178.90909,4330.878787,4991.818181,4048.060606,1
3918.242424,3894.030303,4254.121212,4413.30303,4180.454545,4328.818181,4984.60606,4074.848484,1
3919.272727,3890.424242,4256.696969,4414.848484,4177.878787,4332.939394,4979.969696,4067.636363,1
3916.181818,3893.515151,4268.030303,4416.393939,4174.272727,4338.60606,4994.393939,4047.030303,1
3917.212121,3881.666666,4267.515151,4415.363636,4171.696969,4333.969697,4986.151515,4032.60606,1
3920.30303,3873.424242,4260.30303,4417.424242,4167.575757,4321.090909,4956.272727,4019.727272,1
3916.696969,3898.666666,4271.636363,4424.636363,4172.727272,4326.242424,4970.181818,4016.121212,1
3916.181818,3914.121212,4280.90909,4429.272727,4185.60606,4337.575757,4998.515151,4015.60606,1
3916.181818,3878.060606,4268.545454,4425.151515,4187.666666,4335,4986.666666,4019.727272,1
3917.212121,3859.515151,4259.272727,4420,4180.454545,4333.454545,4972.242424,4020.757575,1
3918.242424,3904.848484,4265.969697,4420,4180.969697,4345.30303,4982.545454,4009.424242,1
3915.151515,3931.121212,4272.666666,4423.60606,4185.60606,4349.424242,4987.181818,3995,1
3917.727272,3902.272727,4273.696969,4426.696969,4178.393939,4335,4982.030303,3985.212121,1
3917.212121,3888.363636,4277.30303,4425.666666,4170.666666,4331.393939,4981.515151,3991.909091,1
3916.696969,3893.515151,4274.727272,4425.151515,4173.242424,4332.424242,4977.393939,3993.969697,1
3919.787878,3883.727272,4268.030303,4425.151515,4177.363636,4328.818181,4974.818181,3985.212121,1
3915.666666,3888.363636,4270.60606,4420,4176.848484,4332.424242,4975.333333,3987.272727,1
3916.181818,3905.363636,4268.030303,4417.424242,4173.757575,4336.545454,4972.242424,3993.454545,1
3919.787878,3907.424242,4267,4420,4176.333333,4337.575757,4987.696969,3990.878787,1
3919.787878,3900.727272,4274.212121,4418.454545,4179.939394,4339.121212,4998,3986.757575,1
3919.787878,3892.484848,4273.181818,4415.363636,4178.393939,4334.484848,4972.242424,3983.151515,1
3916.181818,3884.757575,4272.666666,4419.484848,4179.424242,4332.424242,4970.181818,3983.666666,1
3917.212121,3881.666666,4279.363636,4427.727272,4187.151515,4339.636363,4991.818181,3984.181818,1
3919.272727,3891.969697,4285.030303,4428.757575,4190.757575,4346.848484,4993.363636,3977.484848,1
3917.212121,3900.727272,4284,4425.151515,4186.636363,4346.333333,4985.636363,3979.030303,1
3918.757575,3900.727272,4282.454545,4425.151515,4180.969697,4336.545454,4972.757575,3981.60606,1
3918.757575,3901.242424,4289.151515,4429.787878,4178.393939,4332.424242,4972.757575,3973.878787,1
3918.757575,3891.454545,4287.60606,4433.393939,4176.848484,4334.484848,4983.060606,3967.696969,1
3917.212121,3882.696969,4282.454545,4430.30303,4177.878787,4329.848484,4977.90909,3971.30303,1
3913.60606,3903.30303,4286.060606,4425.151515,4178.393939,4328.30303,4973.787878,3979.030303,1
3917.212121,3917.212121,4286.060606,4422.575757,4175.818181,4337.060606,4983.060606,3983.151515,1
3919.787878,3899.696969,4279.363636,4425.666666,4177.878787,4346.848484,4992.333333,3988.818181,1
3919.272727,3885.272727,4274.727272,4430.30303,4182,4344.272727,4985.636363,3984.696969,1
3915.666666,3894.545454,4279.878787,4428.242424,4178.393939,4338.60606,4966.575757,3979.030303,1
3912.575757,3908.969697,4289.666666,4424.121212,4179.424242,4341.181818,4966.575757,3986.757575,1
3920.30303,3898.666666,4290.696969,4430.30303,4185.60606,4342.212121,4990.787878,3987.272727,1
3920.30303,3885.272727,4291.727272,4435.454545,4185.60606,4346.333333,5000.060606,3985.727272,1
3915.666666,3894.545454,4291.727272,4432.363636,4180.969697,4346.848484,4987.181818,3986.242424,1
3916.696969,3902.787878,4287.090909,4429.787878,4176.848484,4336.545454,4982.030303,3976.969697,1
3915.666666,3901.757575,4281.939394,4426.181818,4175.30303,4335,4978.424242,3968.727272,1
3919.272727,3898.151515,4275.242424,4422.575757,4176.848484,4336.545454,4974.30303,3971.30303,1
3920.30303,3884.242424,4278.333333,4424.636363,4182.515151,4335,4983.575757,3984.696969,1
3916.696969,3875.484848,4282.969697,4430.30303,4190.242424,4346.333333,4988.212121,3989.848484,1
3917.727272,3889.909091,4275.757575,4429.272727,4191.272727,4358.696969,4990.787878,3984.696969,1
3917.212121,3894.545454,4279.363636,4424.636363,4193.848484,4362.30303,5009.848484,3989.333333,1
3918.242424,3887.333333,4291.212121,4431.333333,4196.939394,4360.757575,5002.636363,3998.090909,1
3918.242424,3903.818181,4290.696969,4439.575757,4192.30303,4353.030303,4978.939393,3995.515151,1
3916.696969,3912.060606,4284,4432.878787,4184.575757,4341.696969,4972.757575,3980.575757,1
3918.757575,3893,4280.90909,4423.60606,4179.939394,4333.969697,4971.212121,3979.030303,1
3916.696969,3895.575757,4281.424242,4422.575757,4178.393939,4331.393939,4981,4001.181818,1
3916.696969,3900.212121,4277.30303,4422.575757,4177.363636,4332.939394,4990.787878,3991.393939,1
3917.212121,3883.212121,4275.242424,4422.060606,4179.424242,4344.272727,4981,3959.454545,1
3914.636363,3886.30303,4281.424242,4425.151515,4183.545454,4353.545454,4977.90909,3970.272727,1
3918.757575,3896.60606,4284.515151,4429.787878,4185.090909,4345.818181,4991.818181,3993.969697,1
3919.787878,3886.818181,4286.575757,4431.333333,4185.60606,4343.242424,5000.575757,3993.454545,1
3918.242424,3884.242424,4288.636363,4429.272727,4186.121212,4347.363636,4991.30303,3995.515151,1
3918.242424,3895.060606,4280.393939,4426.181818,4180.969697,4341.696969,4973.787878,3998.090909,1
3916.181818,3894.030303,4271.121212,4421.545454,4175.30303,4338.090909,4980.484848,3992.424242,1
3918.757575,3881.666666,4268.545454,4417.939394,4178.393939,4337.575757,4992.333333,3989.848484,1
3917.212121,3878.575757,4274.212121,4421.545454,4183.545454,4337.575757,4977.90909,3990.363636,1
3916.696969,3882.181818,4278.333333,4427.212121,4185.090909,4340.666666,4968.636363,3977.484848,1
3920.30303,3889.909091,4275.242424,4426.696969,4185.60606,4341.696969,4982.545454,3975.424242,1
3918.242424,3897.121212,4275.242424,4425.666666,4187.151515,4341.181818,4992.333333,3989.848484,1
3918.242424,3890.424242,4280.393939,4427.212121,4186.636363,4342.727272,4975.848484,3992.424242,1
3917.727272,3897.121212,4285.545454,4425.151515,4190.242424,4352.515151,4975.333333,3995,1
3918.242424,3898.151515,4286.060606,4426.181818,4195.90909,4356.121212,4993.363636,4007.363636,1
3920.818181,3869.818181,4282.969697,4429.272727,4192.818181,4349.424242,4988.212121,4009.424242,1
3914.121212,3869.818181,4282.454545,4424.121212,4188.181818,4348.90909,4987.181818,4000.666666,1
3913.60606,3907.424242,4279.363636,4418.969697,4190.757575,4355.60606,5008.818181,3996.030303,1
3917.727272,3905.878787,4276.272727,4421.030303,4193.848484,4356.121212,5015,4005.30303,1
3916.696969,3862.60606,4277.30303,4425.151515,4193.848484,4350.969697,4992.333333,4012,1
3917.212121,3868.787878,4276.787878,4426.696969,4191.272727,4349.939394,4986.666666,4002.212121,1
3917.212121,3920.30303,4278.333333,4427.212121,4190.242424,4350.454545,5004.181818,4001.696969,1
3918.757575,3913.090909,4279.878787,4427.727272,4191.272727,4344.787878,4990.272727,4009.939394,1
3917.727272,3869.30303,4284.515151,4425.666666,4193.333333,4344.272727,4970.181818,3995.515151,1
3914.121212,3876,4288.636363,4424.121212,4190.757575,4352,4987.696969,3983.666666,1
3916.181818,3902.787878,4284,4425.151515,4189.212121,4354.060606,5004.181818,4001.181818,1
3917.212121,3905.363636,4286.575757,4426.696969,4194.363636,4353.545454,4991.818181,4017.666666,1
3918.242424,3900.727272,4281.939394,4425.666666,4194.363636,4350.969697,4978.939393,3998.090909,1
3917.212121,3887.333333,4266.484848,4421.545454,4192.30303,4343.757575,4983.060606,3983.151515,1
3914.636363,3869.818181,4270.60606,4423.60606,4195.90909,4348.393939,4974.30303,4005.818181,1
3919.272727,3877.030303,4286.575757,4431.333333,4194.363636,4351.484848,4960.90909,4004.787878,1
3918.757575,3898.666666,4289.151515,4431.333333,4191.272727,4352.515151,4978.939393,3984.696969,1
3917.727272,3902.272727,4279.363636,4425.666666,4192.30303,4352.515151,5001.60606,3995.515151,1
3918.242424,3899.181818,4276.787878,4426.181818,4195.393939,4346.848484,5004.181818,4012,1
3914.636363,3894.545454,4283.484848,4427.727272,4197.969697,4350.454545,5002.121212,4015.090909,1
3918.242424,3889.393939,4282.969697,4428.242424,4196.424242,4349.939394,4997.484848,4016.636363,1
3919.272727,3895.575757,4279.363636,4427.727272,4193.333333,4343.757575,4986.151515,4010.454545,1
3915.666666,3893.515151,4275.757575,4424.121212,4194.878787,4347.878787,4975.848484,4008.909091,1
3917.212121,3879.090909,4276.787878,4426.181818,4197.969697,4353.030303,4973.272727,4021.272727,1
3916.696969,3884.757575,4282.454545,4434.424242,4199.515151,4351.484848,4984.60606,4018.696969,1
3918.757575,3883.212121,4280.90909,4433.90909,4196.424242,4352.515151,4995.939393,4002.727272,1
3918.242424,3876,4278.333333,4426.181818,4195.90909,4356.121212,4995.939393,4010.454545,1
3915.151515,3908.969697,4281.939394,4425.151515,4200.545454,4354.575757,4993.878787,4029,1
3919.272727,3922.363636,4278.848484,4427.727272,4199,4349.424242,4990.272727,4030.545454,1
3917.727272,3894.545454,4274.212121,4426.181818,4192.818181,4349.939394,4988.727272,4022.818181,1
3916.181818,3888.363636,4281.424242,4427.727272,4195.393939,4356.636363,4994.393939,4014.060606,1
3917.212121,3911.545454,4289.666666,4429.787878,4200.030303,4363.848484,4995.424242,4010.454545,1
3916.696969,3912.575757,4290.181818,4428.757575,4196.939394,4360.242424,4983.060606,4016.121212,1
3919.787878,3875.484848,4285.030303,4428.757575,4193.848484,4347.363636,4979.454545,4023.848484,1
3919.272727,3866.212121,4281.939394,4428.242424,4196.939394,4345.30303,5001.60606,4027.454545,1
3919.272727,3891.454545,4278.848484,4428.757575,4196.424242,4344.787878,5005.727272,4017.666666,1
3919.272727,3885.787878,4274.727272,4430.818181,4188.181818,4338.60606,4976.878787,4005.30303,1
3914.121212,3868.787878,4271.636363,4432.363636,4184.060606,4336.030303,4965.545454,4003.242424,1
3915.666666,3887.333333,4270.60606,4430.818181,4189.212121,4338.090909,4981,4004.787878,1
3916.696969,3907.424242,4278.333333,4428.242424,4194.363636,4345.818181,4983.060606,4008.393939,1
3915.151515,3897.121212,4282.454545,4425.666666,4194.878787,4349.939394,4968.636363,4015.090909,1
3915.666666,3894.030303,4282.969697,4423.60606,4195.90909,4345.30303,4973.787878,4015.090909,1
3916.181818,3910.515151,4284.515151,4427.212121,4201.060606,4344.272727,4998.515151,4017.151515,1
3919.272727,3906.393939,4279.878787,4433.393939,4202.090909,4350.454545,4998.515151,4021.272727,1
3916.181818,3876.515151,4278.333333,4434.424242,4197.969697,4355.090909,4986.151515,4023.333333,1
3916.181818,3863.121212,4281.939394,4431.848484,4193.848484,4350.969697,4979.969696,4018.696969,1
3919.272727,3886.818181,4279.363636,4429.787878,4193.333333,4344.272727,4981,4015.090909,1
3917.212121,3916.181818,4279.878787,4430.30303,4199,4351.484848,4998.515151,4023.333333,1
3920.30303,3912.575757,4282.969697,4436.484848,4201.575757,4355.60606,4985.121212,4019.727272,1
3920.30303,3889.909091,4282.454545,4436.484848,4200.030303,4346.848484,4962.969696,4012,1
3917.212121,3875.484848,4281.939394,4428.242424,4200.030303,4347.878787,4992.848484,4020.757575,1
3919.787878,3889.909091,4281.939394,4429.787878,4197.454545,4354.575757,5015,4019.212121,1
3916.696969,3914.636363,4284,4434.424242,4193.848484,4354.060606,4992.848484,4011.484848,1
3916.696969,3902.787878,4282.454545,4432.878787,4193.333333,4350.454545,4981.515151,4015.090909,1
3918.757575,3880.636363,4279.363636,4431.848484,4194.363636,4352.515151,4984.090909,4011.484848,1
3915.151515,3879.60606,4274.727272,4427.727272,4194.363636,4353.545454,4975.848484,3999.636363,1
3917.212121,3881.666666,4271.121212,4427.212121,4193.333333,4346.848484,4982.030303,3997.575757,1
3917.727272,3898.151515,4280.90909,4432.878787,4194.363636,4346.848484,4999.030303,4009.424242,1
3917.212121,3915.151515,4285.030303,4431.333333,4194.878787,4352,4983.575757,4015.60606,1
3917.212121,3901.757575,4277.818181,4423.60606,4194.363636,4354.060606,4961.424242,4010.969697,1
3916.696969,3884.757575,4280.90909,4429.787878,4199.515151,4356.121212,4979.454545,4006.848484,1
3917.727272,3885.787878,4285.545454,4437.515151,4205.696969,4355.090909,5007.787878,4004.787878,1
3916.181818,3897.636363,4277.818181,4432.878787,4202.090909,4349.424242,4995.424242,4011.484848,1
3918.242424,3902.787878,4274.212121,4429.787878,4192.30303,4344.272727,4966.575757,4020.242424,1
3919.272727,3886.818181,4281.939394,4431.333333,4190.757575,4349.424242,4970.181818,4026.424242,1
3914.636363,3879.60606,4282.969697,4431.848484,4195.90909,4355.090909,4996.969696,4026.424242,1
3918.242424,3895.575757,4265.969697,4430.818181,4192.30303,4350.454545,4993.878787,4018.696969,1
3918.242424,3901.242424,4262.363636,4429.787878,4188.181818,4345.30303,4973.272727,4027.454545,1
3915.151515,3891.454545,4276.787878,4428.242424,4192.818181,4340.151515,4975.848484,4037.757575,1
3916.181818,3889.393939,4278.333333,4426.181818,4196.424242,4339.121212,4989.757575,4028.484848,1
3915.151515,3891.969697,4273.181818,4426.696969,4195.90909,4352,4994.90909,4033.636363,1
3919.272727,3880.636363,4278.333333,4431.848484,4199,4357.666666,4990.787878,4044.969697,1
3919.272727,3882.181818,4286.060606,4434.939394,4202.60606,4356.121212,4991.30303,4035.696969,1
3915.666666,3900.212121,4283.484848,4433.393939,4200.545454,4362.818181,4996.969696,4029.515151,1
3917.727272,3900.212121,4272.151515,4431.333333,4192.818181,4360.242424,4993.363636,4040.848484,1
3917.212121,3887.333333,4271.636363,4427.212121,4189.212121,4351.484848,4988.212121,4043.424242,1
3917.212121,3891.454545,4276.787878,4431.333333,4191.272727,4347.878787,4993.363636,4029.515151,1
3917.727272,3899.696969,4275.757575,4439.060606,4194.878787,4344.272727,4998.515151,4025.393939,1
3916.181818,3881.666666,4272.151515,4432.363636,4194.363636,4344.787878,4979.969696,4031.575757,1
3918.242424,3867.757575,4267.515151,4423.60606,4191.272727,4350.454545,4961.424242,4031.575757,1
3918.242424,3887.848484,4267,4428.242424,4194.363636,4356.121212,4975.848484,4030.545454,1
3918.757575,3901.757575,4276.272727,4435.454545,4199.515151,4355.090909,4985.636363,4032.090909,1
3918.757575,3894.030303,4288.121212,4431.848484,4194.363636,4350.454545,4979.454545,4041.363636,1
3916.181818,3885.272727,4281.939394,4426.181818,4190.242424,4343.242424,4989.757575,4044.969697,1
3920.30303,3880.121212,4267,4427.212121,4192.30303,4341.181818,4992.333333,4038.272727,1
3917.727272,3891.454545,4272.151515,4429.272727,4192.30303,4350.454545,4977.393939,4039.30303,1
3916.696969,3903.30303,4276.272727,4428.242424,4190.757575,4356.121212,4977.90909,4037.242424,1
3919.272727,3895.060606,4267,4425.151515,4188.696969,4350.969697,4985.121212,4026.424242,1
3914.636363,3886.30303,4267,4425.666666,4186.636363,4346.333333,4981.515151,4041.878787,1
3915.151515,3880.121212,4270.090909,4428.757575,4186.121212,4341.181818,4976.878787,4058.878787,1
3917.212121,3881.151515,4265.969697,4426.696969,4188.181818,4340.666666,4987.696969,4050.121212,1
3917.212121,3883.727272,4261.848484,4423.60606,4190.242424,4345.30303,4994.393939,4049.60606,1
3916.696969,3886.818181,4267.515151,4425.666666,4193.848484,4348.393939,4987.696969,4060.424242,1
3914.121212,3902.272727,4273.696969,4428.757575,4199,4352.515151,4977.90909,4055.272727,1
3917.727272,3907.424242,4269.060606,4428.757575,4195.393939,4350.454545,4973.272727,4044.969697,1
3918.242424,3896.090909,4271.121212,4426.696969,4187.151515,4344.787878,4986.666666,4055.787878,1
3915.151515,3889.909091,4278.333333,4424.636363,4187.151515,4345.30303,5003.151515,4068.666666,1
3916.696969,3891.454545,4278.333333,4426.696969,4191.787878,4343.757575,4990.272727,4063.515151,1
3914.636363,3883.212121,4274.212121,4427.212121,4192.818181,4342.212121,4974.30303,4067.121212,1
3915.151515,3872.909091,4267,4424.636363,4188.181818,4345.818181,4988.212121,4070.727272,1
3916.696969,3898.151515,4267,4422.060606,4186.636363,4352,5006.757575,4064.030303,1
3915.666666,3914.121212,4271.121212,4421.030303,4188.696969,4354.575757,4995.424242,4055.787878,1
3917.727272,3880.121212,4264.939394,4425.666666,4187.151515,4344.787878,4968.636363,4046,1
3916.181818,3869.30303,4267,4426.696969,4186.121212,4336.545454,4968.121212,4046.515151,1
3916.696969,3894.030303,4273.181818,4421.030303,4184.060606,4340.151515,4987.696969,4052.696969,1
3917.727272,3883.212121,4264.424242,4419.484848,4180.454545,4337.060606,4993.878787,4049.090909,1
3916.696969,3861.060606,4258.757575,4423.090909,4176.333333,4327.272727,4979.969696,4042.909091,1
3919.272727,3880.121212,4268.030303,4423.60606,4174.787878,4329.333333,4964.515151,4042.393939,1
3916.696969,3902.787878,4276.787878,4421.545454,4178.90909,4342.727272,4968.636363,4047.030303,1
3916.181818,3894.030303,4271.636363,4423.60606,4184.060606,4343.242424,4976.363636,4050.636363,1
3918.242424,3887.848484,4262.878787,4425.151515,4185.090909,4338.090909,4976.878787,4054.757575,1
3916.181818,3882.696969,4262.878787,4425.151515,4186.121212,4340.151515,4975.333333,4060.424242,1
3918.242424,3865.696969,4261.848484,4424.121212,4187.666666,4339.636363,4971.727272,4059.393939,1
3918.242424,3873.424242,4261.848484,4420,4186.636363,4340.151515,4975.848484,4053.212121,1
3918.242424,3900.727272,4267.515151,4420.515151,4188.181818,4343.242424,4993.363636,4047.545454,1
3919.787878,3902.272727,4275.242424,4424.121212,4194.363636,4352,5010.878787,4050.636363,1
3918.242424,3873.424242,4278.333333,4423.090909,4199.515151,4362.30303,5012.939393,4062.484848,1
3919.272727,3863.636363,4273.696969,4424.636363,4193.333333,4352.515151,4990.787878,4060.424242,1
3918.242424,3893.515151,4276.787878,4429.272727,4185.090909,4341.696969,4973.787878,4052.181818,1
3916.696969,3914.121212,4282.454545,4428.757575,4189.727272,4350.969697,4986.666666,4053.212121,1
3918.757575,3897.636363,4276.272727,4425.151515,4192.818181,4355.090909,4996.454545,4054.242424,1
3917.727272,3881.151515,4268.545454,4424.121212,4187.151515,4345.30303,4992.333333,4055.272727,1
3918.757575,3882.696969,4269.575757,4425.666666,4186.636363,4339.636363,4985.121212,4062.484848,1
3918.242424,3887.333333,4276.272727,4428.757575,4195.393939,4346.848484,4983.575757,4067.121212,1
3914.636363,3896.090909,4276.787878,4430.818181,4198.484848,4349.424242,4991.818181,4054.757575,1
3914.636363,3896.60606,4270.60606,4427.727272,4192.30303,4344.272727,4988.212121,4046,1
3915.151515,3883.212121,4272.151515,4426.181818,4187.666666,4347.878787,4990.272727,4061.454545,1
3917.212121,3875.484848,4274.212121,4426.181818,4190.757575,4346.333333,4996.969696,4060.939394,1
3917.212121,3880.636363,4278.848484,4424.121212,4197.454545,4342.727272,4979.454545,4046.515151,1
3915.666666,3882.181818,4288.121212,4426.696969,4197.454545,4347.878787,4965.545454,4053.727272,1
3919.272727,3882.696969,4286.060606,4430.818181,4191.272727,4341.181818,4983.060606,4057.333333,1
3918.757575,3898.151515,4277.818181,4426.696969,4192.30303,4335,5001.60606,4049.60606,1
3918.757575,3901.757575,4278.848484,4422.575757,4193.333333,4348.393939,4986.666666,4054.242424,1
3918.242424,3880.636363,4282.969697,4424.636363,4187.666666,4358.181818,4972.242424,4062.484848,1
3913.090909,3881.666666,4286.060606,4425.151515,4188.181818,4353.030303,4985.121212,4059.909091,1
3917.727272,3900.212121,4285.030303,4425.151515,4191.787878,4345.818181,4994.393939,4050.121212,1
3918.757575,3897.121212,4282.454545,4428.242424,4190.242424,4344.787878,4987.696969,4047.545454,1
3914.636363,3883.212121,4280.90909,4427.212121,4191.787878,4344.787878,4980.484848,4059.393939,1
3915.666666,3889.393939,4286.060606,4426.696969,4196.424242,4343.242424,4984.60606,4072.272727,1
3917.212121,3895.575757,4293.272727,4428.242424,4195.90909,4344.787878,4991.30303,4069.696969,1
3919.272727,3884.242424,4286.575757,4425.151515,4190.757575,4349.424242,4984.090909,4061.454545,1
3916.181818,3884.757575,4279.363636,4421.545454,4193.848484,4358.181818,4984.60606,4058.878787,1
