F7 Value,T7 Value,P7 Value,O1 Value,O2 Value,P8 Value,T8 Value,F8 Value,class
3886.818181,3853.848484,4231.969697,4409.696969,4108.848484,4274.212121,4940.30303,4118.636363,0
3889.909091,3855.909091,4228.363636,4405.060606,4109.878787,4274.212121,4956.787878,4150.060606,0
3898.151515,3870.848484,4228.363636,4409.696969,4127.909091,4288.121212,4989.757575,4178.393939,0
3905.363636,3868.272727,4214.969697,4410.727272,4138.727272,4292.757575,4993.878787,4178.393939,0
3907.939394,3854.878787,4196.939394,4405.575757,4156.757575,4288.121212,4976.878787,4173.242424,0
3901.242424,3848.181818,4189.727272,4406.60606,4179.939394,4281.424242,4954.212121,4167.060606,0
3883.727272,3832.212121,4187.151515,4410.212121,4191.272727,4280.393939,4940.30303,4145.424242,0
3868.272727,3822.424242,4189.727272,4414.848484,4197.454545,4295.848484,4953.181818,4123.272727,0
3866.727272,3834.272727,4201.575757,4418.969697,4198.484848,4310.787878,4959.878787,4108.848484,0
3863.636363,3841.484848,4213.939394,4415.363636,4183.545454,4308.212121,4939.787878,4096.484848,0
3856.424242,3846.121212,4215.484848,4405.060606,4158.818181,4296.363636,4938.242424,4102.666666,0
3855.909091,3856.424242,4215.484848,4400.424242,4143.363636,4285.545454,4956.787878,4120.696969,0
3857.969697,3846.121212,4220.121212,4406.60606,4133.060606,4279.878787,4951.636363,4113.484848,0
3859,3829.636363,4220.636363,4411.242424,4117.60606,4271.636363,4938.242424,4090.818181,0
3856.939394,3842.515151,4217.030303,4404.030303,4106.272727,4260.818181,4939.787878,4089.787878,0
3854.878787,3859.515151,4210.333333,4397.848484,4112.969697,4264.424242,4937.212121,4110.393939,0
3859.515151,3855.909091,4200.030303,4400.424242,4134.090909,4277.30303,4938.757575,4124.30303,0
3864.151515,3846.121212,4193.848484,4400.939394,4153.151515,4279.363636,4949.060606,4113.484848,0
3859.515151,3837.878787,4194.878787,4401.969697,4160.878787,4275.242424,4947.515151,4095.969697,0
3855.909091,3831.181818,4197.969697,4410.212121,4169.121212,4282.969697,4947,4101.121212,0
3856.424242,3827.575757,4204.666666,4419.484848,4176.333333,4294.818181,4947.515151,4112.969697,0
3854.363636,3825,4209.30303,4416.90909,4168.60606,4299.454545,4942.363636,4105.242424,0
3856.939394,3816.242424,4207.242424,4404.545454,4155.727272,4295.848484,4942.363636,4088.757575,0
3854.363636,3815.212121,4207.757575,4404.030303,4153.151515,4287.60606,4943.90909,4081.030303,0
3841.484848,3830.151515,4214.454545,4416.90909,4157.787878,4282.454545,4942.363636,4084.121212,0
3831.696969,3832.727272,4215.484848,4417.424242,4151.60606,4272.666666,4934.636363,4080.515151,0
3832.727272,3822.939394,4204.666666,4403.515151,4131.515151,4252.060606,4917.121212,4059.393939,0
3831.181818,3823.969697,4197.454545,4397.333333,4116.060606,4241.242424,4899.60606,4046,0
3823.969697,3830.666666,4196.424242,4397.333333,4116.575757,4256.696969,4904.757575,4052.696969,0
3825.515151,3833.242424,4192.30303,4393.212121,4132.545454,4275.757575,4927.424242,4072.787878,0
3837.363636,3827.575757,4189.727272,4391.151515,4141.30303,4273.181818,4930.515151,4088.757575,0
3851.787878,3824.484848,4196.424242,4396.30303,4135.636363,4269.575757,4924.333333,4090.30303,0
3856.939394,3832.727272,4202.090909,4401.969697,4136.666666,4279.878787,4938.757575,4096.484848,0
3840.454545,3833.757575,4200.030303,4404.545454,4145.939394,4284.515151,4951.121212,4109.363636,0
3825,3824.484848,4204.666666,4405.575757,4155.727272,4280.90909,4947.515151,4101.636363,0
3819.848484,3817.787878,4210.848484,4411.757575,4158.818181,4278.333333,4938.757575,4075.878787,0
3811.090909,3815.212121,4209.30303,4419.484848,4155.727272,4272.666666,4923.30303,4066.60606,0
3811.60606,3811.60606,4205.696969,4415.878787,4150.575757,4263.393939,4908.363636,4068.151515,0
3820.363636,3811.090909,4201.060606,4406.090909,4139.757575,4256.696969,4909.90909,4054.757575,0
3823.454545,3816.242424,4197.454545,4400.424242,4129.969697,4259.272727,4915.060606,4057.333333,0
3828.60606,3815.212121,4193.333333,4394.757575,4124.818181,4260.818181,4914.545454,4076.393939,0
3836.848484,3812.121212,4190.757575,4386,4122.757575,4254.121212,4917.636363,4081.030303,0
3844.575757,3830.666666,4192.818181,4381.878787,4115.545454,4252.575757,4920.727272,4090.818181,0
3850.242424,3848.696969,4192.30303,4382.90909,4109.878787,4262.878787,4924.848484,4112.454545,0
3847.666666,3837.363636,4188.181818,4382.393939,4120.696969,4273.696969,4936.696969,4108.333333,0
3830.151515,3820.363636,4191.787878,4381.878787,4131,4271.121212,4935.666666,4083.090909,0
3817.272727,3819.333333,4197.454545,4392.181818,4135.121212,4264.939394,4919.696969,4072.787878,0
3821.393939,3819.848484,4197.454545,4403,4146.454545,4267.515151,4913.515151,4077.424242,0
3821.909091,3809.545454,4194.363636,4399.393939,4151.090909,4263.393939,4907.333333,4069.696969,0
3821.393939,3806.969697,4192.818181,4395.272727,4144.393939,4254.636363,4899.090909,4057.848484,0
3825.515151,3817.272727,4195.90909,4398.363636,4146.969697,4261.848484,4907.333333,4067.121212,0
3823.454545,3819.333333,4198.484848,4391.151515,4144.90909,4262.878787,4917.121212,4083.090909,0
3826.030303,3820.878788,4195.90909,4376.212121,4120.696969,4250.515151,4918.151515,4090.30303,0
3839.424242,3818.30303,4187.666666,4367.969697,4096.484848,4249.484848,4913.515151,4090.818181,0
3846.636363,3808.515151,4179.939394,4361.787878,4097,4255.666666,4909.90909,4090.818181,0
3844.575757,3820.363636,4179.939394,4364.363636,4116.060606,4255.151515,4920.727272,4099.575757,0
3841.484848,3836.333333,4186.121212,4379.818181,4135.121212,4261.848484,4935.666666,4106.787878,0
3836.848484,3825.515151,4191.272727,4392.181818,4146.969697,4275.757575,4930,4095.969697,0
3819.333333,3804.909091,4191.787878,4396.818181,4154.696969,4271.121212,4910.424242,4073.30303,0
3798.212121,3797.696969,4194.878787,4396.818181,4151.60606,4255.666666,4901.151515,4056.818181,0
3795.636363,3795.636363,4196.424242,4394.242424,4139.757575,4255.666666,4898.575757,4051.151515,0
3813.666666,3800.787878,4188.181818,4389.60606,4127.909091,4257.212121,4898.060606,4052.696969,0
3836.333333,3810.060606,4182.515151,4380.848484,4118.121212,4247.424242,4903.727272,4072.272727,0
3848.696969,3816.757575,4183.030303,4367.969697,4112.454545,4247.424242,4914.545454,4100.60606,0
3850.242424,3826.545454,4176.848484,4360.242424,4111.424242,4257.727272,4935.666666,4119.151515,0
3856.424242,3830.151515,4172.727272,4359.727272,4119.666666,4264.424242,4961.939393,4132.545454,0
3861.575757,3822.939394,4175.818181,4360.757575,4133.575757,4275.757575,4953.181818,4131.515151,0
3847.666666,3817.272727,4174.272727,4363.848484,4139.757575,4279.363636,4919.696969,4112.454545,0
3825.515151,3815.212121,4174.787878,4374.666666,4139.242424,4252.060606,4932.060606,4097.515151,0
3816.242424,3811.090909,4191.272727,4396.30303,4139.757575,4240.727272,4945.969696,4088.242424,0
3817.787878,3808,4201.060606,4408.666666,4134.60606,4262.363636,4903.727272,4069.181818,0
3815.727272,3806.969697,4183.030303,4392.696969,4118.636363,4246.393939,4877.969696,4049.60606,0
3819.848484,3809.545454,4179.424242,4384.454545,4119.666666,4222.696969,4895.484848,4056.30303,0
3823.969697,3815.212121,4202.090909,4397.848484,4132.030303,4253.60606,4893.424242,4075.363636,0
3823.969697,3815.212121,4208.787878,4396.30303,4124.818181,4275.242424,4894.969696,4083.60606,0
3839.939394,3814.696969,4194.363636,4381.363636,4116.060606,4255.151515,4925.363636,4089.272727,0
3856.939394,3818.818181,4184.060606,4377.242424,4120.181818,4245.363636,4925.363636,4094.424242,0
3848.696969,3828.60606,4180.969697,4377.757575,4126.363636,4253.090909,4918.666666,4098.030303,0
3840.454545,3828.60606,4174.272727,4376.212121,4136.666666,4259.787878,4939.787878,4100.60606,0
3842,3811.090909,4168.60606,4379.30303,4148.515151,4270.60606,4940.818181,4097,0
3841.484848,3808.515151,4167.060606,4384.969697,4152.121212,4276.787878,4935.151515,4093.393939,0
3843.030303,3821.909091,4172.727272,4388.575757,4149.030303,4271.121212,4943.393939,4095.454545,0
3845.090909,3823.454545,4184.575757,4390.121212,4135.636363,4261.333333,4925.878787,4093.393939,0
3843.030303,3818.818181,4193.333333,4389.60606,4121.212121,4258.757575,4909.90909,4090.30303,0
3842,3822.939394,4196.424242,4388.575757,4119.666666,4264.939394,4924.333333,4095.454545,0
3833.757575,3830.151515,4197.969697,4389.090909,4123.272727,4265.969697,4931.030303,4099.575757,0
3816.757575,3822.939394,4199.515151,4396.818181,4126.878787,4260.30303,4920.727272,4094.939394,0
3823.969697,3815.212121,4204.151515,4403.515151,4138.727272,4265.454545,4919.696969,4095.454545,0
3846.636363,3821.909091,4210.333333,4403,4156.242424,4277.818181,4930.515151,4098.545454,0
3844.060606,3821.909091,4204.666666,4405.060606,4160.878787,4275.242424,4937.727272,4101.121212,0
3836.848484,3819.333333,4195.393939,4407.636363,4156.242424,4270.090909,4942.363636,4114.515151,0
3846.636363,3828.090909,4196.939394,4401.454545,4146.454545,4276.787878,4938.757575,4122.757575,0
3852.30303,3835.30303,4194.878787,4390.121212,4130.484848,4275.242424,4928.454545,4102.666666,0
3854.878787,3835.818181,4184.575757,4383.939394,4122.757575,4268.030303,4927.424242,4093.393939,0
3864.666666,3830.666666,4179.424242,4383.424242,4127.393939,4274.727272,4933.090909,4116.060606,0
3871.878787,3828.090909,4186.636363,4383.939394,4139.757575,4291.212121,4948.030303,4131.515151,0
3859,3837.363636,4201.575757,4386.515151,4147.484848,4295.848484,4957.818181,4116.060606,0
3833.242424,3842.515151,4210.848484,4400.424242,4152.121212,4284,4935.151515,4092.363636,0
3824.484848,3834.272727,4213.939394,4417.424242,4163.969697,4275.242424,4905.272727,4081.545454,0
3833.757575,3828.60606,4217.545454,4419.484848,4170.151515,4277.30303,4910.939393,4083.60606,0
3843.030303,3833.242424,4223.212121,4410.212121,4160.363636,4280.393939,4936.181818,4094.424242,0
3852.818181,3836.848484,4224.757575,4405.575757,4148,4278.848484,4941.333333,4105.242424,0
3858.484848,3834.787878,4216,4403,4140.272727,4279.363636,4937.212121,4109.363636,0
3863.636363,3832.727272,4206.727272,4390.636363,4137.181818,4290.181818,4948.030303,4122.757575,0
3872.909091,3834.272727,4199,4375.696969,4140.787878,4299.454545,4957.818181,4134.090909,0
3883.212121,3844.575757,4188.181818,4369.515151,4141.818181,4293.787878,4963.484848,4133.575757,0
3888.363636,3856.424242,4176.848484,4366.939394,4143.878787,4287.090909,4959.363636,4140.787878,0
3885.787878,3851.787878,4176.333333,4373.121212,4166.030303,4294.818181,4944.939393,4149.030303,0
3872.909091,3841.484848,4186.121212,4391.666666,4187.666666,4307.696969,4953.181818,4136.666666,0
3848.696969,3838.909091,4193.848484,4408.151515,4179.939394,4298.424242,4955.242424,4111.939394,0
3821.909091,3826.545454,4194.878787,4413.30303,4161.393939,4273.181818,4918.151515,4090.818181,0
3801.30303,3806.969697,4201.575757,4415.878787,4160.878787,4262.363636,4901.151515,4075.363636,0
3796.666666,3808.515151,4214.454545,4420,4162.939394,4274.727272,4917.636363,4075.363636,0
3817.787878,3827.575757,4226.818181,4419.484848,4151.090909,4290.181818,4928.454545,4096.484848,0
3845.60606,3834.787878,4229.393939,4409.181818,4134.60606,4285.030303,4937.727272,4115.030303,0
3856.424242,3834.787878,4217.545454,4394.242424,4120.696969,4274.212121,4943.90909,4124.818181,0
3859.515151,3846.121212,4202.60606,4382.393939,4117.60606,4286.060606,4954.212121,4139.757575,0
3868.787878,3860.030303,4191.272727,4373.121212,4128.939394,4297.393939,4989.757575,4152.121212,0
3876.515151,3856.939394,4182.515151,4369.515151,4151.090909,4295.333333,5007.272727,4152.636363,0
3879.60606,3839.939394,4182.515151,4377.242424,4177.363636,4302.030303,4984.090909,4150.060606,0
3888.878787,3838.909091,4185.090909,4389.090909,4199.515151,4313.878787,4968.121212,4144.90909,0
3893,3859.515151,4183.030303,4397.848484,4210.333333,4308.727272,4963.484848,4135.121212,0
3882.181818,3862.60606,4187.151515,4404.545454,4205.696969,4297.393939,4944.939393,4121.212121,0
3878.060606,3847.151515,4202.60606,4407.121212,4199.515151,4303.575757,4939.787878,4106.787878,0
3878.575757,3838.393939,4212.393939,4406.090909,4189.212121,4314.90909,4947,4100.090909,0
3861.575757,3843.545454,4211.878787,4399.90909,4166.030303,4312.333333,4952.151515,4103.181818,0
3846.636363,3851.787878,4207.757575,4387.030303,4137.696969,4298.939394,4962.454545,4112.969697,0
3845.090909,3849.727272,4198.484848,4372.090909,4110.393939,4282.454545,4955.242424,4118.636363,0
3850.757575,3849.727272,4194.363636,4368.484848,4096.484848,4271.636363,4934.636363,4124.30303,0
3861.060606,3860.545454,4190.242424,4372.090909,4108.333333,4272.151515,4948.030303,4134.60606,0
3863.121212,3862.090909,4180.454545,4372.60606,4123.787878,4273.696969,4974.30303,4138.212121,0
3856.939394,3852.818181,4180.969697,4374.666666,4137.181818,4271.636363,4969.151515,4131.515151,0
3853.333333,3849.727272,4189.727272,4387.030303,4165.515151,4279.878787,4951.636363,4112.454545,0
3850.757575,3844.575757,4204.151515,4405.575757,4193.848484,4303.060606,4948.545454,4093.393939,0
3841.484848,3836.333333,4226.30303,4424.121212,4201.575757,4319.545454,4945.969696,4083.090909,0
3834.787878,3839.424242,4244.333333,4440.60606,4197.969697,4314.393939,4937.727272,4075.878787,0
3847.666666,3848.181818,4251.545454,4448.333333,4204.666666,4318.515151,4951.636363,4083.60606,0
3867.242424,3844.575757,4251.030303,4442.666666,4214.969697,4338.60606,4973.272727,4106.787878,0
3873.939394,3836.848484,4246.393939,4431.848484,4204.151515,4339.636363,4972.242424,4117.60606,0
3880.121212,3841.484848,4238.666666,4419.484848,4179.424242,4322.636363,4970.181818,4118.636363,0
3890.424242,3847.666666,4226.30303,4407.121212,4160.878787,4311.30303,4987.181818,4119.666666,0
3895.060606,3849.212121,4211.878787,4397.848484,4155.212121,4309.242424,4989.757575,4119.151515,0
3897.121212,3856.424242,4205.696969,4395.787878,4151.090909,4301.515151,4972.757575,4117.090909,0
3892.484848,3867.757575,4205.181818,4395.787878,4143.878787,4286.575757,4973.787878,4110.909091,0
3877.545454,3871.878787,4207.757575,4399.393939,4141.30303,4279.363636,4972.757575,4104.212121,0
3857.454545,3863.636363,4222.181818,4410.727272,4142.848484,4277.818181,4938.242424,4095.454545,0
3841.484848,3858.484848,4238.666666,4422.060606,4152.121212,4280.393939,4917.636363,4082.575757,0
3831.696969,3860.545454,4244.848484,4429.787878,4168.60606,4293.787878,4934.636363,4080,0
3839.939394,3861.060606,4252.060606,4437,4185.090909,4308.212121,4948.030303,4094.939394,0
3858.484848,3852.818181,4259.787878,4441.121212,4192.30303,4310.272727,4940.30303,4102.666666,0
3860.030303,3839.939394,4254.121212,4437,4186.636363,4307.696969,4926.90909,4097.515151,0
3855.909091,3837.363636,4243.818181,4433.393939,4177.878787,4303.060606,4931.545454,4102.666666,0
3866.212121,3846.121212,4243.818181,4434.939394,4175.30303,4302.545454,4951.636363,4111.939394,0
3875.484848,3859,4243.818181,4429.272727,4169.121212,4310.272727,4968.121212,4112.969697,0
3878.060606,3873.939394,4229.90909,4414.333333,4155.727272,4313.878787,4974.30303,4117.60606,0
3885.787878,3874.454545,4212.393939,4403,4150.575757,4306.666666,4976.878787,4129.969697,0
3887.333333,3856.939394,4203.121212,4396.818181,4151.60606,4297.90909,4976.878787,4135.636363,0
3870.333333,3854.363636,4202.60606,4394.757575,4150.060606,4292.757575,4970.696969,4124.30303,0
3849.212121,3859.515151,4208.787878,4402.484848,4153.666666,4284.515151,4960.393939,4107.30303,0
3843.030303,3852.818181,4223.212121,4413.30303,4163.454545,4274.727272,4944.424242,4107.818181,0
3845.60606,3846.121212,4240.727272,4424.121212,4172.727272,4275.757575,4930.515151,4116.575757,0
3852.30303,3848.181818,4250,4430.30303,4186.121212,4294.818181,4936.181818,4120.696969,0
3861.060606,3865.181818,4251.545454,4437,4203.121212,4315.424242,4952.151515,4136.151515,0
3860.030303,3869.30303,4252.575757,4447.30303,4204.666666,4315.939394,4955.757575,4142.848484,0
3853.333333,3848.181818,4256.181818,4448.848484,4195.90909,4311.30303,4956.787878,4128.424242,0
3851.272727,3832.212121,4248.454545,4439.060606,4183.545454,4309.757575,4957.30303,4116.060606,0
3855.393939,3843.030303,4233,4426.181818,4165,4302.030303,4950.60606,4120.181818,0
3872.393939,3855.393939,4225.272727,4413.818181,4149.545454,4296.878787,4963.484848,4141.818181,0
3896.090909,3852.818181,4218.575757,4403,4141.30303,4298.424242,4983.060606,4161.393939,0
3910.515151,3869.30303,4209.818181,4397.333333,4142.848484,4304.60606,4985.636363,4165.515151,0
3908.969697,3888.878787,4206.727272,4392.696969,4153.151515,4315.424242,4997.484848,4163.969697,0
3900.727272,3884.757575,4209.30303,4394.757575,4166.030303,4321.090909,5017.575757,4168.090909,0
3893.515151,3878.060606,4217.545454,4406.60606,4186.121212,4318,5009.848484,4167.060606,0
3875.484848,3875.484848,4227.333333,4416.90909,4203.636363,4309.242424,4983.575757,4143.878787,0
3853.333333,3866.212121,4239.696969,4429.272727,4210.333333,4306.666666,4968.636363,4120.181818,0
3843.545454,3854.363636,4245.878787,4438.545454,4208.272727,4308.212121,4948.030303,4110.909091,0
3844.575757,3849.212121,4242.272727,4439.060606,4198.484848,4301,4931.545454,4112.969697,0
3854.878787,3847.666666,4238.666666,4437,4187.151515,4295.333333,4941.848484,4124.30303,0
3871.363636,3840.969697,4236.60606,4429.272727,4175.30303,4300.484848,4966.060606,4135.636363,0
3891.454545,3838.909091,4232.484848,4417.939394,4167.575757,4307.696969,4990.272727,4153.151515,0
3904.333333,3847.666666,4230.939394,4409.696969,4169.636363,4315.939394,5000.060606,4180.969697,0
3903.30303,3856.939394,4224.757575,4400.424242,4170.666666,4323.666666,4997.484848,4191.787878,0
3904.333333,3870.848484,4210.848484,4387.545454,4166.545454,4327.272727,5008.818181,4184.575757,0
3904.333333,3885.787878,4204.666666,4388.060606,4181.484848,4328.818181,5032.515151,4184.575757,0
3888.363636,3878.060606,4209.818181,4402.484848,4204.666666,4327.272727,5023.242424,4170.666666,0
3865.696969,3854.363636,4212.90909,4414.333333,4200.545454,4313.363636,4976.878787,4127.393939,0
3848.181818,3854.363636,4217.030303,4425.151515,4182.515151,4292.757575,4936.181818,4099.060606,0
3835.30303,3866.212121,4225.787878,4431.333333,4176.848484,4281.424242,4928.454545,4091.848484,0
3827.060606,3854.363636,4225.272727,4428.242424,4171.181818,4279.363636,4938.242424,4082.060606,0
3830.666666,3845.090909,4222.696969,4424.636363,4171.181818,4284.515151,4936.696969,4084.121212,0
3847.151515,3857.969697,4234.545454,4425.151515,4183.545454,4298.424242,4945.969696,4110.909091,0
3863.636363,3862.60606,4243.818181,4422.060606,4179.424242,4310.272727,4981.515151,4138.727272,0
3874.969697,3852.818181,4240.212121,4413.30303,4169.636363,4319.030303,4998,4158.30303,0
3882.696969,3850.757575,4241.757575,4408.666666,4185.090909,4331.393939,4995.424242,4183.030303,0
3891.969697,3856.939394,4245.878787,4406.090909,4207.757575,4340.151515,5024.787878,4205.696969,0
