F7 Value,T7 Value,P7 Value,O1 Value,O2 Value,P8 Value,T8 Value,F8 Value,class
3916.181818,3907.939394,4273.696969,4454.515151,4211.878787,4325.212121,4996.454545,4187.666666,0
3915.666666,3902.787878,4277.30303,4461.727272,4216,4327.272727,4999.545454,4188.181818,0
3931.121212,3905.878787,4282.454545,4463.272727,4217.545454,4330.363636,5007.787878,4209.30303,0
3932.666666,3916.181818,4285.545454,4463.272727,4222.696969,4331.393939,5020.666666,4227.848484,0
3919.787878,3920.818181,4281.939394,4465.848484,4230.424242,4336.030303,5029.939393,4225.787878,0
3915.151515,3906.393939,4272.151515,4462.242424,4223.212121,4336.545454,5021.181818,4212.393939,0
3924.939394,3899.696969,4270.090909,4456.575757,4214.454545,4327.787878,5005.727272,4201.575757,0
3936.787878,3917.212121,4276.787878,4461.727272,4218.060606,4323.666666,5006.757575,4202.60606,0
3938.333333,3919.787878,4275.242424,4462.757575,4214.969697,4325.212121,5006.757575,4207.757575,0
3932.151515,3906.393939,4275.242424,4456.575757,4215.484848,4331.393939,5001.090909,4207.757575,0
3923.909091,3909.484848,4284,4459.151515,4235.575757,4344.272727,5010.878787,4204.151515,0
3915.666666,3909.484848,4282.454545,4460.181818,4243.30303,4349.424242,5019.636363,4199,0
3915.666666,3899.181818,4281.939394,4458.121212,4230.424242,4341.696969,5010.878787,4198.484848,0
3922.363636,3905.363636,4293.272727,4468.424242,4225.787878,4339.121212,5008.30303,4201.575757,0
3927,3916.181818,4295.333333,4478.727272,4224.757575,4343.242424,5019.636363,4207.757575,0
3923.909091,3905.878787,4279.878787,4465.848484,4210.333333,4335.515151,5017.575757,4215.484848,0
3919.272727,3900.212121,4274.727272,4456.060606,4205.696969,4326.757575,5005.212121,4211.363636,0
3924.939394,3907.939394,4286.575757,4466.878787,4217.545454,4332.939394,5007.272727,4204.151515,0
3937.30303,3902.787878,4286.060606,4465.848484,4219.60606,4336.545454,5015,4212.393939,0
3942.454545,3901.757575,4277.30303,4449.878787,4219.090909,4332.939394,5019.636363,4230.939394,0
3936.272727,3915.666666,4271.636363,4446.787878,4228.363636,4338.60606,5023.757575,4231.969697,0
3934.212121,3914.636363,4263.90909,4443.181818,4225.272727,4341.696969,5018.60606,4217.545454,0
3942.454545,3905.363636,4261.333333,4432.363636,4213.939394,4336.030303,5014.484848,4220.636363,0
3944.515151,3907.424242,4269.060606,4441.636363,4219.60606,4339.121212,5018.60606,4229.393939,0
3932.666666,3910,4280.90909,4460.181818,4229.90909,4342.727272,5019.636363,4218.575757,0
3926.484848,3909.484848,4286.575757,4465.333333,4228.878787,4339.121212,5016.030303,4213.939394,0
3935.242424,3912.060606,4283.484848,4465.848484,4225.787878,4336.030303,5013.454545,4222.181818,0
3940.393939,3907.424242,4282.969697,4471,4226.818181,4336.030303,5014.484848,4221.151515,0
3940.909091,3910,4291.727272,4475.636363,4232.484848,4343.757575,5024.272727,4225.272727,0
3950.696969,3925.454545,4293.787878,4474.60606,4244.848484,4358.696969,5037.151515,4241.242424,0
3958.939394,3928.030303,4281.939394,4467.90909,4249.484848,4358.696969,5036.121212,4241.242424,0
3949.666666,3914.121212,4276.272727,4458.636363,4238.151515,4343.242424,5020.151515,4222.181818,0
3938.333333,3903.818181,4276.272727,4451.939393,4226.30303,4335.515151,5007.272727,4218.060606,0
3936.272727,3904.333333,4271.636363,4450.90909,4225.272727,4341.696969,5009.848484,4231.454545,0
3936.787878,3916.696969,4273.696969,4457.090909,4229.90909,4347.363636,5018.090909,4232.484848,0
3940.393939,3926.484848,4284,4466.363636,4227.848484,4343.242424,5013.454545,4220.636363,0
3935.757575,3918.757575,4290.181818,4465.848484,4221.666666,4334.484848,5003.666666,4213.939394,0
3928.030303,3910.515151,4291.212121,4465.848484,4226.30303,4336.545454,5009.848484,4219.60606,0
3930.090909,3915.666666,4291.727272,4472.030303,4230.939394,4339.121212,5019.636363,4230.939394,0
3931.636363,3919.272727,4297.393939,4477.181818,4221.666666,4335.515151,5019.121212,4241.242424,0
3924.939394,3918.757575,4297.393939,4473.060606,4218.575757,4336.030303,5018.090909,4229.90909,0
3926.484848,3912.575757,4285.030303,4463.272727,4226.30303,4339.121212,5015,4207.242424,0
3937.30303,3906.909091,4284,4462.757575,4236.60606,4347.363636,5015.515151,4214.454545,0
3938.333333,3915.151515,4295.333333,4475.121212,4253.60606,4359.212121,5027.363636,4230.424242,0
3937.818181,3925.969697,4293.272727,4479.757575,4262.363636,4362.30303,5037.151515,4227.848484,0
3941.424242,3921.848484,4286.060606,4473.575757,4256.181818,4361.272727,5036.121212,4232.484848,0
3930.60606,3912.575757,4287.090909,4471.515151,4252.575757,4360.757575,5032,4239.696969,0
3925.454545,3917.212121,4294.818181,4476.151515,4251.545454,4354.575757,5023.242424,4222.696969,0
3944.515151,3931.121212,4305.121212,4484.90909,4253.60606,4354.060606,5022.727272,4212.393939,0
3948.121212,3934.212121,4307.181818,4493.151515,4257.727272,4360.242424,5032,4228.363636,0
3928.030303,3916.696969,4299.454545,4489.030303,4246.90909,4348.90909,5021.696969,4229.393939,0
3929.060606,3906.393939,4297.90909,4482.848484,4223.212121,4330.878787,5003.666666,4219.60606,0
3944.515151,3920.818181,4299.969697,4488.515151,4220.121212,4335,5012.939393,4229.90909,0
3941.939394,3929.575757,4300.484848,4491.60606,4237.636363,4348.393939,5025.818181,4235.060606,0
3929.575757,3914.636363,4293.787878,4475.636363,4241.757575,4345.30303,5012.424242,4216,0
3927.515151,3904.848484,4280.393939,4460.181818,4236.60606,4340.666666,5004.181818,4209.30303,0
3932.151515,3914.121212,4277.30303,4463.787878,4240.727272,4349.939394,5013.454545,4221.151515,0
3939.878787,3924.424242,4285.030303,4472.545454,4251.030303,4359.212121,5021.696969,4224.757575,0
3951.727272,3928.545454,4291.212121,4474.090909,4254.636363,4361.272727,5028.90909,4230.939394,0
3952.757575,3922.878787,4287.090909,4471,4242.787878,4353.030303,5025.818181,4236.090909,0
3938.848484,3917.212121,4282.454545,4469.969697,4230.939394,4342.212121,5015.515151,4227.333333,0
3925.969697,3918.242424,4287.60606,4474.60606,4228.878787,4336.545454,5003.666666,4213.424242,0
3930.090909,3914.121212,4291.212121,4475.636363,4216.515151,4324.696969,4985.636363,4204.151515,0
3934.727272,3909.484848,4280.393939,4468.424242,4192.30303,4307.696969,4973.787878,4204.151515,0
3925.454545,3910,4271.121212,4460.696969,4185.090909,4302.030303,4978.424242,4206.727272,0
3929.575757,3912.575757,4278.333333,4461.212121,4208.272727,4317.484848,4990.272727,4203.121212,0
3944,3911.030303,4277.818181,4460.696969,4234.545454,4334.484848,4998,4204.666666,0
3944.515151,3909.484848,4265.454545,4454,4244.333333,4341.696969,5004.696969,4217.545454,0
3935.757575,3905.878787,4264.939394,4451.939393,4246.90909,4345.818181,5012.424242,4227.848484,0
3925.454545,3895.575757,4264.939394,4456.060606,4248.454545,4345.30303,5016.030303,4223.727272,0
3927,3898.151515,4267,4460.696969,4248.969697,4342.727272,5018.090909,4216.515151,0
3944.515151,3914.121212,4279.878787,4466.363636,4244.333333,4341.696969,5018.090909,4223.212121,0
3944,3919.787878,4287.60606,4476.666666,4239.696969,4342.212121,5016.545454,4235.060606,0
3926.484848,3914.121212,4287.60606,4484.393939,4234.030303,4342.212121,5011.393939,4223.727272,0
3931.121212,3910,4285.030303,4477.696969,4217.030303,4333.454545,5002.121212,4206.727272,0
3951.727272,3917.212121,4291.212121,4473.575757,4204.151515,4324.696969,5000.575757,4222.696969,0
3952.242424,3922.878787,4295.848484,4480.787878,4209.30303,4330.363636,5009.333333,4236.090909,0
3929.060606,3912.575757,4284,4477.181818,4219.090909,4339.121212,5011.90909,4218.060606,0
3919.272727,3908.969697,4274.727272,4465.333333,4229.90909,4341.696969,5012.939393,4214.454545,0
3936.272727,3915.666666,4278.333333,4463.272727,4241.757575,4342.727272,5015,4224.757575,0
3944.515151,3911.030303,4278.333333,4463.272727,4241.242424,4338.090909,5001.60606,4208.787878,0
3934.727272,3906.909091,4280.90909,4462.242424,4235.060606,4333.969697,4989.757575,4196.939394,0
3935.242424,3916.181818,4294.818181,4472.030303,4240.212121,4340.151515,4998.515151,4212.393939,0
3947.090909,3919.787878,4296.878787,4480.787878,4244.848484,4343.757575,5011.393939,4227.333333,0
3949.151515,3919.272727,4293.272727,4483.363636,4237.636363,4338.60606,5012.424242,4230.424242,0
3952.757575,3928.030303,4306.151515,4489.030303,4230.939394,4340.151515,5015.515151,4235.575757,0
3960.484848,3931.636363,4312.848484,4489.545454,4227.848484,4340.151515,5021.181818,4239.181818,0
3946.575757,3917.212121,4291.727272,4475.636363,4213.424242,4326.242424,5009.848484,4230.424242,0
3932.151515,3911.545454,4286.060606,4470.484848,4213.939394,4327.787878,5004.181818,4225.787878,0
3941.424242,3919.272727,4297.393939,4477.181818,4237.636363,4347.363636,5017.060606,4228.878787,0
3944,3910.515151,4283.484848,4468.424242,4248.454545,4349.939394,5017.575757,4231.454545,0
3930.090909,3901.242424,4271.636363,4464.30303,4249.484848,4346.848484,5012.939393,4233.515151,0
3937.818181,3915.666666,4292.242424,4484.90909,4262.878787,4358.696969,5022.727272,4239.181818,0
3959.969697,3929.060606,4306.151515,4497.787878,4273.181818,4362.30303,5028.393939,4240.212121,0
3962.030303,3925.454545,4294.30303,4489.030303,4258.242424,4347.363636,5017.060606,4228.878787,0
3957.909091,3926.484848,4296.878787,4486.454545,4238.151515,4340.666666,5010.363636,4224.242424,0
3963.060606,3932.666666,4313.363636,4494.181818,4236.60606,4346.333333,5015.515151,4238.666666,0
3952.757575,3925.454545,4304.60606,4486.969697,4232.484848,4340.151515,5009.333333,4239.181818,0
3936.272727,3915.666666,4289.151515,4474.60606,4210.848484,4323.666666,4998.515151,4223.212121,0
3937.818181,3914.121212,4288.636363,4468.424242,4200.030303,4323.666666,5004.696969,4226.818181,0
3940.393939,3913.60606,4285.545454,4463.272727,4219.090909,4339.121212,5016.030303,4237.121212,0
3937.818181,3909.484848,4277.30303,4462.242424,4246.393939,4352.515151,5020.151515,4234.030303,0
3935.242424,3902.272727,4274.212121,4461.212121,4255.151515,4355.60606,5020.151515,4225.787878,0
3933.181818,3901.757575,4276.787878,4462.242424,4256.181818,4359.212121,5022.727272,4227.333333,0
3936.272727,3911.030303,4284.515151,4469.454545,4262.878787,4366.424242,5027.363636,4234.545454,0
3931.121212,3910,4281.939394,4469.969697,4255.666666,4360.242424,5021.181818,4235.575757,0
3915.151515,3903.818181,4275.242424,4464.818181,4233.515151,4347.363636,5010.878787,4227.848484,0
3913.090909,3911.030303,4282.454545,4471,4223.727272,4341.696969,5005.727272,4212.393939,0
3925.969697,3915.151515,4288.636363,4475.121212,4217.545454,4333.969697,5000.575757,4206.727272,0
3933.181818,3907.424242,4284.515151,4466.363636,4202.090909,4322.121212,4995.424242,4216.515151,0
3929.060606,3907.424242,4286.060606,4463.787878,4194.363636,4319.545454,4995.939393,4223.727272,0
3924.424242,3917.727272,4290.181818,4467.393939,4209.818181,4329.333333,5001.090909,4223.212121,0
3920.818181,3916.696969,4290.181818,4466.363636,4235.060606,4343.242424,5010.363636,4225.787878,0
3917.727272,3906.393939,4289.151515,4461.212121,4247.424242,4352,5012.424242,4219.60606,0
3921.848484,3903.818181,4281.424242,4452.969697,4246.90909,4351.484848,5004.181818,4208.272727,0
3928.030303,3910.515151,4274.727272,4457.60606,4250,4350.969697,5004.696969,4216.515151,0
3927,3921.848484,4282.969697,4476.666666,4256.696969,4357.151515,5015,4228.878787,0
3929.060606,3924.939394,4296.363636,4485.939393,4253.090909,4361.787878,5018.090909,4227.848484,0
3943.484848,3923.393939,4298.939394,4482.848484,4241.242424,4357.151515,5017.575757,4231.454545,0
3946.575757,3924.939394,4295.848484,4482.848484,4228.363636,4345.818181,5019.636363,4237.121212,0
3932.666666,3922.363636,4298.424242,4481.818181,4213.939394,4332.424242,5009.333333,4223.727272,0
3932.151515,3919.272727,4301.515151,4479.757575,4203.636363,4324.696969,4997.484848,4218.575757,0
3938.848484,3924.424242,4304.090909,4484.393939,4210.333333,4332.424242,5007.272727,4238.666666,0
3933.696969,3927,4301,4481.30303,4225.787878,4343.242424,5020.151515,4242.787878,0
3935.242424,3919.272727,4287.090909,4465.848484,4234.030303,4342.212121,5015,4219.60606,0
3948.636363,3919.272727,4277.30303,4461.212121,4241.757575,4344.787878,5008.818181,4213.939394,0
3956.363636,3928.545454,4288.636363,4469.454545,4259.272727,4361.787878,5026.333333,4239.696969,0
3948.121212,3929.060606,4297.393939,4474.60606,4269.575757,4373.636363,5035.090909,4248.969697,0
3935.242424,3923.393939,4290.181818,4471.515151,4263.393939,4365.393939,5015.515151,4222.181818,0
3934.212121,3923.393939,4287.090909,4470.484848,4250.515151,4356.121212,5008.818181,4211.878787,0
3938.848484,3923.393939,4293.787878,4478.727272,4241.242424,4356.121212,5020.666666,4231.454545,0
3938.848484,3921.333333,4305.121212,4489.030303,4240.212121,4358.696969,5021.181818,4235.575757,0
3941.424242,3927,4310.272727,4491.090909,4233.515151,4351.484848,5013.454545,4222.181818,0
3942.969697,3925.969697,4303.060606,4482.333333,4209.818181,4333.969697,5005.727272,4219.090909,0
3947.60606,3925.454545,4304.090909,4481.818181,4201.575757,4330.363636,5005.212121,4229.393939,0
3952.242424,3936.787878,4314.90909,4489.030303,4223.727272,4343.757575,5015,4235.575757,0
3945.545454,3937.30303,4309.242424,4488,4245.363636,4353.545454,5019.121212,4231.969697,0
3938.333333,3925.969697,4300.484848,4479.757575,4258.242424,4358.181818,5016.030303,4224.242424,0
3945.545454,3926.484848,4305.636363,4474.60606,4269.575757,4362.818181,5020.666666,4222.696969,0
3957.909091,3937.818181,4306.151515,4480.272727,4279.878787,4373.121212,5030.969696,4237.121212,0
3957.909091,3936.272727,4298.424242,4485.939393,4278.848484,4376.727272,5029.939393,4245.363636,0
3947.60606,3924.424242,4292.757575,4484.393939,4264.424242,4363.333333,5020.666666,4235.060606,0
3944,3925.969697,4297.90909,4486.454545,4255.151515,4356.121212,5017.575757,4227.333333,0
3949.151515,3932.151515,4306.151515,4491.60606,4245.878787,4354.060606,5012.939393,4229.393939,0
3950.181818,3929.060606,4310.787878,4490.060606,4227.848484,4343.242424,5006.242424,4230.424242,0
3950.181818,3929.575757,4311.30303,4486.969697,4221.151515,4341.696969,5010.363636,4236.60606,0
3952.757575,3935.757575,4311.30303,4485.939393,4230.939394,4355.090909,5022.727272,4250.515151,0
3948.636363,3933.696969,4310.787878,4478.727272,4237.121212,4358.696969,5025.818181,4249.484848,0
3942.454545,3927.515151,4305.636363,4473.060606,4242.272727,4355.090909,5021.181818,4235.575757,0
3949.666666,3930.090909,4301.515151,4476.666666,4254.636363,4360.757575,5024.787878,4238.666666,0
3955.848484,3932.151515,4299.454545,4478.212121,4265.969697,4370.545454,5033.545454,4249.484848,0
3948.121212,3928.545454,4295.848484,4476.151515,4271.636363,4376.727272,5038.181818,4251.545454,0
3937.818181,3923.909091,4297.393939,4479.242424,4270.60606,4377.242424,5032.515151,4245.363636,0
3937.818181,3921.333333,4301.515151,4478.727272,4259.787878,4363.848484,5017.575757,4233,0
3949.151515,3925.969697,4301.515151,4477.181818,4248.454545,4353.545454,5013.454545,4233,0
3953.272727,3928.030303,4298.424242,4478.727272,4237.121212,4352,5015.515151,4240.727272,0
3944.515151,3926.484848,4301,4478.212121,4219.60606,4343.242424,5005.727272,4230.424242,0
3948.121212,3934.727272,4307.696969,4478.212121,4213.424242,4336.545454,5004.181818,4223.212121,0
3956.878787,3937.818181,4309.757575,4482.333333,4224.757575,4345.30303,5018.60606,4243.30303,0
3949.151515,3933.181818,4311.818181,4485.939393,4237.636363,4356.121212,5028.90909,4256.696969,0
3938.333333,3935.757575,4308.212121,4485.424242,4251.030303,4361.272727,5029.939393,4247.939394,0
3941.424242,3935.757575,4291.727272,4479.757575,4259.272727,4361.787878,5026.333333,4239.181818,0
3947.090909,3932.151515,4287.090909,4473.575757,4262.363636,4362.30303,5025.818181,4245.363636,0
3942.969697,3933.181818,4297.393939,4473.060606,4262.878787,4363.848484,5027.363636,4247.424242,0
3933.696969,3926.484848,4290.181818,4468.939393,4254.636363,4355.60606,5015.515151,4229.90909,0
3932.151515,3916.696969,4273.696969,4462.242424,4239.696969,4342.727272,4999.545454,4216.515151,0
3938.848484,3922.363636,4281.424242,4468.939393,4227.848484,4338.60606,4998.515151,4223.727272,0
3940.909091,3930.60606,4302.545454,4481.30303,4218.575757,4336.030303,5003.666666,4230.939394,0
3936.272727,3933.696969,4302.545454,4485.939393,4211.878787,4331.393939,5002.636363,4226.818181,0
3933.181818,3930.090909,4294.30303,4484.393939,4210.333333,4330.363636,4997.484848,4225.787878,0
3934.727272,3922.878787,4298.424242,4485.424242,4216.515151,4337.575757,4999.545454,4229.90909,0
3940.393939,3925.454545,4308.212121,4488.515151,4230.424242,4348.90909,5011.393939,4229.393939,0
3945.545454,3935.242424,4304.60606,4487.484848,4243.30303,4354.060606,5018.60606,4229.90909,0
3946.060606,3936.272727,4302.030303,4482.848484,4252.060606,4356.121212,5018.60606,4236.090909,0
3942.969697,3933.696969,4305.121212,4478.727272,4269.060606,4365.90909,5025.818181,4241.242424,0
3945.545454,3940.393939,4305.636363,4482.848484,4285.545454,4378.272727,5040.242424,4246.90909,0
3951.212121,3945.545454,4304.60606,4494.181818,4283.484848,4377.757575,5042.30303,4248.969697,0
3945.545454,3933.181818,4296.363636,4489.030303,4264.939394,4362.30303,5020.666666,4228.878787,0
3941.939394,3924.939394,4288.636363,4476.666666,4248.454545,4347.878787,5006.242424,4221.151515,0
3949.151515,3934.727272,4299.969697,4482.333333,4234.545454,4342.212121,5012.424242,4239.696969,0
3951.727272,3943.484848,4313.363636,4493.151515,4219.090909,4337.575757,5009.848484,4237.636363,0
3949.151515,3935.242424,4308.727272,4490.060606,4216,4333.969697,4998,4221.666666,0
3945.545454,3925.454545,4298.939394,4485.424242,4230.424242,4342.727272,5001.60606,4225.272727,0
3937.30303,3926.484848,4295.848484,4485.424242,4241.242424,4355.090909,5009.848484,4230.939394,0
3930.60606,3924.939394,4294.818181,4479.242424,4241.757575,4354.060606,5008.818181,4231.454545,0
3936.787878,3925.969697,4297.90909,4475.636363,4251.545454,4355.090909,5012.424242,4244.333333,0
3939.363636,3930.60606,4291.727272,4475.121212,4264.424242,4361.272727,5020.151515,4247.939394,0
3934.727272,3926.484848,4284,4473.060606,4264.424242,4358.696969,5017.060606,4234.545454,0
3943.484848,3924.939394,4290.181818,4478.212121,4263.393939,4357.666666,5018.090909,4236.60606,0
3945.030303,3930.090909,4291.727272,4485.424242,4244.333333,4350.454545,5012.939393,4242.272727,0
3945.030303,3930.090909,4291.727272,4485.424242,4244.333333,4350.454545,5012.939393,4242.272727,0
3952.757575,3930.60606,4297.90909,4485.939393,4222.181818,4339.121212,5004.696969,4242.272727,0
3957.393939,3936.787878,4306.666666,4489.030303,4218.060606,4333.969697,5006.242424,4247.939394,0
3947.60606,3940.909091,4308.727272,4490.060606,4230.939394,4337.575757,5008.30303,4243.818181,0
3945.030303,3936.272727,4305.121212,4486.969697,4236.090909,4341.696969,5004.181818,4229.393939,0
3948.121212,3927.515151,4299.454545,4477.696969,4227.848484,4339.121212,4995.424242,4220.121212,0
3941.424242,3922.363636,4296.363636,4472.030303,4229.393939,4340.151515,4997.484848,4227.848484,0
3934.212121,3925.454545,4296.363636,4478.212121,4245.878787,4354.060606,5008.818181,4234.030303,0
3938.848484,3931.121212,4297.90909,4481.818181,4255.666666,4363.333333,5015,4229.393939,0
3937.30303,3928.545454,4290.181818,4472.030303,4244.848484,4351.484848,5004.181818,4222.181818,0
3925.969697,3918.757575,4276.272727,4462.757575,4224.757575,4334.484848,4987.696969,4213.424242,0
3927,3920.818181,4283.484848,4468.424242,4224.757575,4337.060606,4992.333333,4217.545454,0
3940.393939,3932.666666,4299.969697,4479.242424,4239.181818,4348.90909,5012.939393,4234.030303,0
3952.242424,3937.30303,4298.424242,4482.848484,4235.060606,4347.363636,5019.121212,4244.848484,0
